name,year,value,code,rate,pop,,
Alabama,2002,0.00029907130489532500,1,1330,4447100,,
Arizona,2002,0.00004716767836788920,4,242,5130632,,
Arkansas,2002,0.00015149248148425200,5,405,2673400,,
California,2002,0.00002763373072370140,6,936,33871648,,
Colorado,2002,0.00000464979921004561,8,20,4301261,,
Connecticut,2002,0.00001673731084269420,9,57,3405565,,
Delaware,2002,0.00000765696784073507,10,6,783600,,
District of Columbia,2002,0.00000174807144018362,11,1,572059,,
Florida,2002,0.00000625689118352726,12,100,15982378,,
Georgia,2002,0.00015379065878714500,13,1259,8186453,,
Idaho,2002,0.00000927390716664361,16,12,1293953,,
Illinois,2002,0.00000112727834024046,17,14,12419293,,
Indiana,2002,0.00000213798734804872,18,13,6080485,,
Iowa,2002,0.00000239207961934495,19,7,2926324,,
Kansas,2002,0.00000520752353242688,20,14,2688418,,
Kentucky,2002,0.00001435015212398330,21,58,4041769,,
Louisiana,2002,0.00012530834804214700,22,560,4468976,,
Maine,2002,0.00000000000000000000,23,0,1274923,,
Maryland,2002,0.00000037760885235985,24,2,5296486,,
Massachusetts,2002,0.00000472508137771403,25,30,6349097,,
Michigan,2002,0.00000674149796487257,26,67,9938444,,
Minnesota,2002,0.00008537489437397740,27,420,4919479,,
Mississippi,2002,0.00040989110114467200,28,1166,2844658,,
Missouri,2002,0.00003574485394742040,29,200,5595211,,
Montana,2002,0.00003657745831001060,30,33,902195,,
Nebraska,2002,0.00000058436371264966,31,1,1711263,,
Nevada,2002,0.00000550479743096108,32,11,1998257,,
New Hampshire,2002,0.00001537483026996580,33,19,1235786,,
New Jersey,2002,0.00006786026252770560,34,571,8414350,,
New Mexico,2002,0.00003518327738825740,35,64,1819046,,
New York,2002,0.00003119655054681700,36,592,18976457,,
North Carolina,2002,0.00011926483663885400,37,960,8049313,,
North Dakota,2002,0.00062753036437247000,38,403,642200,,
Ohio,2002,0.00000317092892362818,39,36,11353140,,
Oklahoma,2002,0.00008172363847548900,40,282,3450654,,
Oregon,2002,0.00001899807651782210,41,65,3421399,,
Pennsylvania,2002,0.00001457529622457490,42,179,12281054,,
Rhode Island,2002,0.00000000000000000000,44,0,1048319,,
South Carolina,2002,0.00031056736619930400,45,1246,4012012,,
South Dakota,2002,0.00003311942600060410,46,25,754844,,
Tennessee,2002,0.00009702452839839400,47,552,5689283,,
Texas,2002,0.00000954353145193081,48,199,20851820,,
Utah,2002,0.00000761250044219672,49,17,2233169,,
Vermont,2002,0.00000164250271423574,50,1,608827,,
Virginia,2002,0.00003376414403303520,51,239,7078515,,
Washington,2002,0.00000950099259923575,53,56,5894121,,
West Virginia,2002,0.00013658905606455400,54,247,1808344,,
Wisconsin,2002,0.00001099992076328260,55,59,5363675,,
Wyoming,2002,0.00000405037040637366,56,2,493782,,
Alabama,2003,0.00020440286928560200,1,909,4447100,,
Arizona,2003,0.00002299911589839220,4,118,5130632,,
Arkansas,2003,0.00020273808633201200,5,542,2673400,,
California,2003,0.00002550805912957050,6,864,33871648,,
Colorado,2003,0.00000488228917054789,8,21,4301261,,
Connecticut,2003,0.00000499182954957547,9,17,3405565,,
Delaware,2003,0.00000000000000000000,10,0,783600,,
District of Columbia,2003,0.00000000000000000000,11,0,572059,,
Florida,2003,0.00001964663831627560,12,314,15982378,,
Georgia,2003,0.00009002677960772510,13,737,8186453,,
Idaho,2003,0.00003709562866657440,16,48,1293953,,
Illinois,2003,0.00000064415905156598,17,8,12419293,,
Indiana,2003,0.00000180906621757968,18,11,6080485,,
Iowa,2003,0.00000068345131981284,19,2,2926324,,
Kansas,2003,0.00000446359159922304,20,12,2688418,,
Kentucky,2003,0.00000717507606199167,21,29,4041769,,
Louisiana,2003,0.00000626541740210733,22,28,4468976,,
Maine,2003,0.00004000241583217180,23,51,1274923,,
Maryland,2003,0.00000056641327853977,24,3,5296486,,
Massachusetts,2003,0.00000236254068885701,25,15,6349097,,
Michigan,2003,0.00000573530423877219,26,57,9938444,,
Minnesota,2003,0.00018823131473881700,27,926,4919479,,
Mississippi,2003,0.00035962143779674000,28,1023,2844658,,
Missouri,2003,0.00002430650068424590,29,136,5595211,,
Montana,2003,0.00006539606182698860,30,59,902195,,
Nebraska,2003,0.00000292181856324831,31,5,1711263,,
Nevada,2003,0.00000400348904069897,32,8,1998257,,
New Hampshire,2003,0.00000080920159315610,33,1,1235786,,
New Jersey,2003,0.00002709656717393500,34,228,8414350,,
New Mexico,2003,0.00002858641287795910,35,52,1819046,,
New York,2003,0.00003525420999294020,36,669,18976457,,
North Carolina,2003,0.00004447584532990580,37,358,8049313,,
North Dakota,2003,0.00063220180629087500,38,406,642200,,
Ohio,2003,0.00000132122038484507,39,15,11353140,,
Oklahoma,2003,0.00026748552593218600,40,923,3450654,,
Oregon,2003,0.00001841352031727370,41,63,3421399,,
Pennsylvania,2003,0.00000887545971217128,42,109,12281054,,
Rhode Island,2003,0.00000000000000000000,44,0,1048319,,
South Carolina,2003,0.00006455613791783270,45,259,4012012,,
South Dakota,2003,0.00017354579224316500,46,131,754844,,
Tennessee,2003,0.00000246076702459695,47,14,5689283,,
Texas,2003,0.00000834459533987920,48,174,20851820,,
Utah,2003,0.00000537352972390356,49,12,2233169,,
Vermont,2003,0.00000164250271423574,50,1,608827,,
Virginia,2003,0.00000861762671972864,51,61,7078515,,
Washington,2003,0.00001425148889885360,53,84,5894121,,
West Virginia,2003,0.00012608220559805000,54,228,1808344,,
Wisconsin,2003,0.00004884710576237370,55,262,5363675,,
Wyoming,2003,0.00000202518520318683,56,1,493782,,
Alabama,2004,0.00032807897281374400,1,1459,4447100,,
Arizona,2004,0.00003001579532502040,4,154,5130632,,
Arkansas,2004,0.00019637914266477100,5,525,2673400,,
California,2004,0.00002388428221738720,6,809,33871648,,
Colorado,2004,0.00000278987952602737,8,12,4301261,,
Connecticut,2004,0.00000176182219396781,9,6,3405565,,
Delaware,2004,0.00000127616130678918,10,1,783600,,
District of Columbia,2004,0.00000000000000000000,11,0,572059,,
Florida,2004,0.00003334923000820030,12,533,15982378,,
Georgia,2004,0.00015281343458516200,13,1251,8186453,,
Idaho,2004,0.00001391086074996540,16,18,1293953,,
Illinois,2004,0.00000080519881445747,17,10,12419293,,
Indiana,2004,0.00000460489582656647,18,28,6080485,,
Iowa,2004,0.00000136690263962569,19,4,2926324,,
Kansas,2004,0.00000223179579961152,20,6,2688418,,
Kentucky,2004,0.00001113373871688360,21,45,4041769,,
Louisiana,2004,0.00000559412268045297,22,25,4468976,,
Maine,2004,0.00000000000000000000,23,0,1274923,,
Maryland,2004,0.00000169923983561931,24,9,5296486,,
Massachusetts,2004,0.00000204753526367608,25,13,6349097,,
Michigan,2004,0.00000402477490440153,26,40,9938444,,
Minnesota,2004,0.00009411565736940840,27,463,4919479,,
Mississippi,2004,0.00049707205576206300,28,1414,2844658,,
Missouri,2004,0.00002037456675002960,29,114,5595211,,
Montana,2004,0.00005985402268910820,30,54,902195,,
Nebraska,2004,0.00000116872742529933,31,2,1711263,,
Nevada,2004,0.00000050043613008737,32,1,1998257,,
New Hampshire,2004,0.00000242760477946829,33,3,1235786,,
New Jersey,2004,0.00002828501310261640,34,238,8414350,,
New Mexico,2004,0.00002034033224008630,35,37,1819046,,
New York,2004,0.00003019530990426720,36,573,18976457,,
North Carolina,2004,0.00008559736712934380,37,689,8049313,,
North Dakota,2004,0.00068670196200560600,38,441,642200,,
Ohio,2004,0.00000105697630787606,39,12,11353140,,
Oklahoma,2004,0.00029414713848447300,40,1015,3450654,,
Oregon,2004,0.00001578301741480600,41,54,3421399,,
Pennsylvania,2004,0.00000455986920992286,42,56,12281054,,
Rhode Island,2004,0.00000000000000000000,44,0,1048319,,
South Carolina,2004,0.00017322979093781400,45,695,4012012,,
South Dakota,2004,0.00005564063568101490,46,42,754844,,
Tennessee,2004,0.00000738230107379084,47,42,5689283,,
Texas,2004,0.00000613855289370424,48,128,20851820,,
Utah,2004,0.00000582132386756220,49,13,2233169,,
Vermont,2004,0.00000000000000000000,50,0,608827,,
Virginia,2004,0.00000833508158137688,51,59,7078515,,
Washington,2004,0.00000763472619581444,53,45,5894121,,
West Virginia,2004,0.00010893944957375400,54,197,1808344,,
Wisconsin,2004,0.00001491514679767140,55,80,5363675,,
Wyoming,2004,0.00000202518520318683,56,1,493782,,
Alabama,2005,0.00028153178475860700,1,1252,4447100,,
Arizona,2005,0.00010836871558903500,4,556,5130632,,
Arkansas,2005,0.00032767262661779000,5,876,2673400,,
California,2005,0.00002323477145251390,6,787,33871648,,
Colorado,2005,0.00000325485944703193,8,14,4301261,,
Connecticut,2005,0.00000440455548491954,9,15,3405565,,
Delaware,2005,0.00000000000000000000,10,0,783600,,
District of Columbia,2005,0.00000349614288036723,11,2,572059,,
Florida,2005,0.00001970920722811090,12,315,15982378,,
Georgia,2005,0.00012337455550041000,13,1010,8186453,,
Idaho,2005,0.00002395759351382930,16,31,1293953,,
Illinois,2005,0.00000048311928867448,17,6,12419293,,
Indiana,2005,0.00000296029017422130,18,18,6080485,,
Iowa,2005,0.00000068345131981284,19,2,2926324,,
Kansas,2005,0.00000929914916504799,20,25,2688418,,
Kentucky,2005,0.00001632948345142930,21,66,4041769,,
Louisiana,2005,0.00002170519600015750,22,97,4468976,,
Maine,2005,0.00002588391612669940,23,33,1274923,,
Maryland,2005,0.00001642598507765340,24,87,5296486,,
Massachusetts,2005,0.00000110251898813327,25,7,6349097,,
Michigan,2005,0.00000251548431525096,26,25,9938444,,
Minnesota,2005,0.00006545408568671600,27,322,4919479,,
Mississippi,2005,0.00062854655990280700,28,1788,2844658,,
Missouri,2005,0.00002716608900003950,29,152,5595211,,
Montana,2005,0.00008978103403366230,30,81,902195,,
Nebraska,2005,0.00003798364132222810,31,65,1711263,,
Nevada,2005,0.00001201046712209690,32,24,1998257,,
New Hampshire,2005,0.00000000000000000000,33,0,1235786,,
New Jersey,2005,0.00002400660775936350,34,202,8414350,,
New Mexico,2005,0.00004507857415370470,35,82,1819046,,
New York,2005,0.00004136704760008680,36,785,18976457,,
North Carolina,2005,0.00009342412203376860,37,752,8049313,,
North Dakota,2005,0.00067424478355652400,38,433,642200,,
Ohio,2005,0.00000070465087191737,39,8,11353140,,
Oklahoma,2005,0.00011389145362009600,40,393,3450654,,
Oregon,2005,0.00002279769182138650,41,78,3421399,,
Pennsylvania,2005,0.00001750664071666810,42,215,12281054,,
Rhode Island,2005,0.00000572344868308215,44,6,1048319,,
South Carolina,2005,0.00016400748552098000,45,658,4012012,,
South Dakota,2005,0.00008213617648149820,46,62,754844,,
Tennessee,2005,0.00014026372040202600,47,798,5689283,,
Texas,2005,0.00002791123268856150,48,582,20851820,,
Utah,2005,0.00000358235314926904,49,8,2233169,,
Vermont,2005,0.00000492750814270721,50,3,608827,,
Virginia,2005,0.00001850670656204020,51,131,7078515,,
Washington,2005,0.00001051895609201100,53,62,5894121,,
West Virginia,2005,0.00013050614263657800,54,236,1808344,,
Wisconsin,2005,0.00002498287088609950,55,134,5363675,,
Wyoming,2005,0.00002227703723505510,56,11,493782,,
Alabama,2006,0.00038541971172224600,1,1714,4447100,,
Arizona,2006,0.00003742229027535010,4,192,5130632,,
Arkansas,2006,0.00034487918007032200,5,922,2673400,,
California,2006,0.00002736802177443510,6,927,33871648,,
Colorado,2006,0.00000511477913105017,8,22,4301261,,
Connecticut,2006,0.00000205545922629578,9,7,3405565,,
Delaware,2006,0.00000000000000000000,10,0,783600,,
District of Columbia,2006,0.00000174807144018362,11,1,572059,,
Florida,2006,0.00004855347558417150,12,776,15982378,,
Georgia,2006,0.00018994795426053300,13,1555,8186453,,
Idaho,2006,0.00002241194231938870,16,29,1293953,,
Illinois,2006,0.00000032207952578299,17,4,12419293,,
Indiana,2006,0.00000164460565234517,18,10,6080485,,
Iowa,2006,0.00000273380527925137,19,8,2926324,,
Kansas,2006,0.00002120206009630940,20,57,2688418,,
Kentucky,2006,0.00001360790287619110,21,55,4041769,,
Louisiana,2006,0.00037122598107485900,22,1659,4468976,,
Maine,2006,0.00007451430400110440,23,95,1274923,,
Maryland,2006,0.00003530642769564580,24,187,5296486,,
Massachusetts,2006,0.00000031500542518094,25,2,6349097,,
Michigan,2006,0.00000181114870698069,26,18,9938444,,
Minnesota,2006,0.00014290131129739600,27,703,4919479,,
Mississippi,2006,0.00089536246536490500,28,2547,2844658,,
Missouri,2006,0.00002841715888819920,29,159,5595211,,
Montana,2006,0.00020838067158430300,30,188,902195,,
Nebraska,2006,0.00001636218395419060,31,28,1711263,,
Nevada,2006,0.00000850741421148531,32,17,1998257,,
New Hampshire,2006,0.00000323680637262439,33,4,1235786,,
New Jersey,2006,0.00003957524942508930,34,333,8414350,,
New Mexico,2006,0.00005607334833753520,35,102,1819046,,
New York,2006,0.00004458155703143110,36,846,18976457,,
North Carolina,2006,0.00011628321572288200,37,936,8049313,,
North Dakota,2006,0.00107131734662099000,38,688,642200,,
Ohio,2006,0.00000317092892362818,39,36,11353140,,
Oklahoma,2006,0.00020112129468790600,40,694,3450654,,
Oregon,2006,0.00003507337203290230,41,120,3421399,,
Pennsylvania,2006,0.00001937944414217220,42,238,12281054,,
Rhode Island,2006,0.00001907816227694050,44,20,1048319,,
South Carolina,2006,0.00016026871305469700,45,643,4012012,,
South Dakota,2006,0.00005696541272103900,46,43,754844,,
Tennessee,2006,0.00012391719659577500,47,705,5689283,,
Texas,2006,0.00003740680669601020,48,780,20851820,,
Utah,2006,0.00001388161845341750,49,31,2233169,,
Vermont,2006,0.00000328500542847147,50,2,608827,,
Virginia,2006,0.00002811324126600000,51,199,7078515,,
Washington,2006,0.00001221556191330310,53,72,5894121,,
West Virginia,2006,0.00018248740283928300,54,330,1808344,,
Wisconsin,2006,0.00002722014290575030,55,146,5363675,,
Wyoming,2006,0.00005670518568923130,56,28,493782,,
Alabama,2007,0.00033482494209709700,1,1489,4447100,,
Arizona,2007,0.00003781210579905170,4,194,5130632,,
Arkansas,2007,0.00018291314431061600,5,489,2673400,,
California,2007,0.00003451264018804160,6,1169,33871648,,
Colorado,2007,0.00000069746988150684,8,3,4301261,,
Connecticut,2007,0.00000234909625862375,9,8,3405565,,
Delaware,2007,0.00000000000000000000,10,0,783600,,
District of Columbia,2007,0.00000000000000000000,11,0,572059,,
Florida,2007,0.00003772905383666940,12,603,15982378,,
Georgia,2007,0.00019849866602788800,13,1625,8186453,,
Idaho,2007,0.00003400432627769320,16,44,1293953,,
Illinois,2007,0.00000064415905156598,17,8,12419293,,
Indiana,2007,0.00000180906621757968,18,11,6080485,,
Iowa,2007,0.00000034172565990642,19,1,2926324,,
Kansas,2007,0.00001115897899805760,20,30,2688418,,
Kentucky,2007,0.00002573130725679770,21,104,4041769,,
Louisiana,2007,0.00000693671212376169,22,31,4468976,,
Maine,2007,0.00002666827722144790,23,34,1274923,,
Maryland,2007,0.00002435577097721020,24,129,5296486,,
Massachusetts,2007,0.00000047250813777140,25,3,6349097,,
Michigan,2007,0.00000251548431525096,26,25,9938444,,
Minnesota,2007,0.00012887543579309900,27,634,4919479,,
Mississippi,2007,0.00043485016476497400,28,1237,2844658,,
Missouri,2007,0.00002305543079608620,29,129,5595211,,
Montana,2007,0.00007426332444759730,30,67,902195,,
Nebraska,2007,0.00001986836623008850,31,34,1711263,,
Nevada,2007,0.00001000872260174740,32,20,1998257,,
New Hampshire,2007,0.00000242760477946829,33,3,1235786,,
New Jersey,2007,0.00003648529001051770,34,307,8414350,,
New Mexico,2007,0.00004123040318936410,35,75,1819046,,
New York,2007,0.00003831062879651350,36,727,18976457,,
North Carolina,2007,0.00000956603377207471,37,77,8049313,,
North Dakota,2007,0.00082684521955777000,38,531,642200,,
Ohio,2007,0.00000176162717979343,39,20,11353140,,
Oklahoma,2007,0.00006259682947058730,40,216,3450654,,
Oregon,2007,0.00002747414142577350,41,94,3421399,,
Pennsylvania,2007,0.00000879403347627981,42,108,12281054,,
Rhode Island,2007,0.00001526252982155240,44,16,1048319,,
South Carolina,2007,0.00024227245581518700,45,972,4012012,,
South Dakota,2007,0.00003444420304062830,46,26,754844,,
Tennessee,2007,0.00020037674343146600,47,1140,5689283,,
Texas,2007,0.00001002310589675150,48,209,20851820,,
Utah,2007,0.00000403014729292767,49,9,2233169,,
Vermont,2007,0.00000164250271423574,50,1,608827,,
Virginia,2007,0.00003164505549539700,51,224,7078515,,
Washington,2007,0.00001255488307756150,53,74,5894121,,
West Virginia,2007,0.00014488393801179400,54,262,1808344,,
Wisconsin,2007,0.00006655884258460850,55,357,5363675,,
Wyoming,2007,0.00001620148162549460,56,8,493782,,
Alabama,2008,0.00015380809966045300,1,684,4447100,,
Arizona,2008,0.00002611764008800480,4,134,5130632,,
Arkansas,2008,0.00010286526520535600,5,275,2673400,,
California,2008,0.00002004626406131760,6,679,33871648,,
Colorado,2008,0.00000116244980251140,8,5,4301261,,
Connecticut,2008,0.00000411091845259157,9,14,3405565,,
Delaware,2008,0.00000000000000000000,10,0,783600,,
District of Columbia,2008,0.00000000000000000000,11,0,572059,,
Florida,2008,0.00002746775229568470,12,439,15982378,,
Georgia,2008,0.00011177001810185700,13,915,8186453,,
Idaho,2008,0.00002395759351382930,16,31,1293953,,
Illinois,2008,0.00000080519881445747,17,10,12419293,,
Indiana,2008,0.00000049338169570355,18,3,6080485,,
Iowa,2008,0.00000205035395943853,19,6,2926324,,
Kansas,2008,0.00000260376176621344,20,7,2688418,,
Kentucky,2008,0.00001311307004432960,21,53,4041769,,
Louisiana,2008,0.00017811686614562300,22,796,4468976,,
Maine,2008,0.00003059008269519020,23,39,1274923,,
Maryland,2008,0.00001963566032271210,24,104,5296486,,
Massachusetts,2008,0.00000000000000000000,25,0,6349097,,
Michigan,2008,0.00000171052933437065,26,17,9938444,,
Minnesota,2008,0.00009126982755694250,27,449,4919479,,
Mississippi,2008,0.00001722526925908140,28,49,2844658,,
Missouri,2008,0.00000929366202632930,29,52,5595211,,
Montana,2008,0.00017734525241217300,30,160,902195,,
Nebraska,2008,0.00000876545568974494,31,15,1711263,,
Nevada,2008,0.00001100959486192220,32,22,1998257,,
New Hampshire,2008,0.00000000000000000000,33,0,1235786,,
New Jersey,2008,0.00003363301978168250,34,283,8414350,,
New Mexico,2008,0.00003133510642391670,35,57,1819046,,
New York,2008,0.00003662432876695580,36,695,18976457,,
North Carolina,2008,0.00000484513398845342,37,39,8049313,,
North Dakota,2008,0.00048271566490190000,38,310,642200,,
Ohio,2008,0.00000123313902585540,39,14,11353140,,
Oklahoma,2008,0.00021879910301061800,40,755,3450654,,
Oregon,2008,0.00001870579841754790,41,64,3421399,,
Pennsylvania,2008,0.00001571526352705560,42,193,12281054,,
Rhode Island,2008,0.00006581965985544480,44,69,1048319,,
South Carolina,2008,0.00014331961120754400,45,575,4012012,,
South Dakota,2008,0.00009140961576166730,46,69,754844,,
Tennessee,2008,0.00000492153404919390,47,28,5689283,,
Texas,2008,0.00002690412635443810,48,561,20851820,,
Utah,2008,0.00000761250044219672,49,17,2233169,,
Vermont,2008,0.00000164250271423574,50,1,608827,,
Virginia,2008,0.00002641797043588940,51,187,7078515,,
Washington,2008,0.00001425148889885360,53,84,5894121,,
West Virginia,2008,0.00012884716624713000,54,233,1808344,,
Wisconsin,2008,0.00003952513901382910,55,212,5363675,,
Wyoming,2008,0.00005670518568923130,56,28,493782,,
Alabama,2009,0.00009939061410807040,1,442,4447100,,
Arizona,2009,0.00003566812041869310,4,183,5130632,,
Arkansas,2009,0.00014550759332685000,5,389,2673400,,
California,2009,0.00001529302619110830,6,518,33871648,,
Colorado,2009,0.00000139493976301368,8,6,4301261,,
Connecticut,2009,0.00000117454812931188,9,4,3405565,,
Delaware,2009,0.00000000000000000000,10,0,783600,,
District of Columbia,2009,0.00000000000000000000,11,0,572059,,
Florida,2009,0.00002671692535366140,12,427,15982378,,
Georgia,2009,0.00008379697532008060,13,686,8186453,,
Idaho,2009,0.00005023366381931960,16,65,1293953,,
Illinois,2009,0.00000169091751036069,17,21,12419293,,
Indiana,2009,0.00000098676339140710,18,6,6080485,,
Iowa,2009,0.00000170862829953211,19,5,2926324,,
Kansas,2009,0.00000111589789980576,20,3,2688418,,
Kentucky,2009,0.00000791732530978391,21,32,4041769,,
Louisiana,2009,0.00000760800684541604,22,34,4468976,,
Maine,2009,0.00004157113802166880,23,53,1274923,,
Maryland,2009,0.00000075521770471970,24,4,5296486,,
Massachusetts,2009,0.00000000000000000000,25,0,6349097,,
Michigan,2009,0.00000281734243308107,26,28,9938444,,
Minnesota,2009,0.00007378830156608050,27,363,4919479,,
Mississippi,2009,0.00001476451650778410,28,42,2844658,,
Missouri,2009,0.00002394905214477170,29,134,5595211,,
Montana,2009,0.00012746690017124900,30,115,902195,,
Nebraska,2009,0.00001402472910359190,31,24,1711263,,
Nevada,2009,0.00000450392517078634,32,9,1998257,,
New Hampshire,2009,0.00000080920159315610,33,1,1235786,,
New Jersey,2009,0.00001426135114417630,34,120,8414350,,
New Mexico,2009,0.00003298432255149130,35,60,1819046,,
New York,2009,0.00003351521308745880,36,636,18976457,,
North Carolina,2009,0.00007975835950223330,37,642,8049313,,
North Dakota,2009,0.00037994394269697900,38,244,642200,,
Ohio,2009,0.00000105697630787606,39,12,11353140,,
Oklahoma,2009,0.00035790316850081200,40,1235,3450654,,
Oregon,2009,0.00001344479261261260,41,46,3421399,,
Pennsylvania,2009,0.00001351675515798560,42,166,12281054,,
Rhode Island,2009,0.00004197195700926910,44,44,1048319,,
South Carolina,2009,0.00010269161707392700,45,412,4012012,,
South Dakota,2009,0.00004769197344086990,46,36,754844,,
Tennessee,2009,0.00007804146849436040,47,444,5689283,,
Texas,2009,0.00002393076479655010,48,499,20851820,,
Utah,2009,0.00000582132386756220,49,13,2233169,,
Vermont,2009,0.00000000000000000000,50,0,608827,,
Virginia,2009,0.00001765907114698490,51,125,7078515,,
Washington,2009,0.00001340318598820760,53,79,5894121,,
West Virginia,2009,0.00014654291440124200,54,265,1808344,,
Wisconsin,2009,0.00002423711354621600,55,130,5363675,,
Wyoming,2009,0.00002632740764142880,56,13,493782,,
Alabama,2010,0.00013941669852263300,1,620,4447100,,
Arizona,2010,0.00001169446571104690,4,60,5130632,,
Arkansas,2010,0.00024163985935512800,5,646,2673400,,
California,2010,0.00001151405446820890,6,390,33871648,,
Colorado,2010,0.00004742795194246520,8,204,4301261,,
Connecticut,2010,0.00000734092580819923,9,25,3405565,,
Delaware,2010,0.00000000000000000000,10,0,783600,,
District of Columbia,2010,0.00000000000000000000,11,0,572059,,
Florida,2010,0.00001920865593342870,12,307,15982378,,
Georgia,2010,0.00010749466221817900,13,880,8186453,,
Idaho,2010,0.00012056079316636700,16,156,1293953,,
Illinois,2010,0.00000169091751036069,17,21,12419293,,
Indiana,2010,0.00000164460565234517,18,10,6080485,,
Iowa,2010,0.00000102517697971927,19,3,2926324,,
Kansas,2010,0.00000000000000000000,20,0,2688418,,
Kentucky,2010,0.00001286565362839890,21,52,4041769,,
Louisiana,2010,0.00008726831381506640,22,390,4468976,,
Maine,2010,0.00006745505414836820,23,86,1274923,,
Maryland,2010,0.00000000000000000000,24,0,5296486,,
Massachusetts,2010,0.00000000000000000000,25,0,6349097,,
Michigan,2010,0.00000412539427701157,26,41,9938444,,
Minnesota,2010,0.00012420014395833400,27,611,4919479,,
Mississippi,2010,0.00002249831086900430,28,64,2844658,,
Missouri,2010,0.00002108946382897800,29,118,5595211,,
Montana,2010,0.00008423899489578200,30,76,902195,,
Nebraska,2010,0.00000993418311504427,31,17,1711263,,
Nevada,2010,0.00000350305291061160,32,7,1998257,,
New Hampshire,2010,0.00000242760477946829,33,3,1235786,,
New Jersey,2010,0.00002246162805207770,34,189,8414350,,
New Mexico,2010,0.00003188484513310820,35,58,1819046,,
New York,2010,0.00003198700368567220,36,607,18976457,,
North Carolina,2010,0.00010261745319134700,37,826,8049313,,
North Dakota,2010,0.00040485829959514200,38,260,642200,,
Ohio,2010,0.00000000000000000000,39,0,11353140,,
Oklahoma,2010,0.00032022915076388400,40,1105,3450654,,
Oregon,2010,0.00001432162691343510,41,49,3421399,,
Pennsylvania,2010,0.00001465672246046630,42,180,12281054,,
Rhode Island,2010,0.00000000000000000000,44,0,1048319,,
South Carolina,2010,0.00010393787456268800,45,417,4012012,,
South Dakota,2010,0.00007286273720132900,46,55,754844,,
Tennessee,2010,0.00010598875113085400,47,603,5689283,,
Texas,2010,0.00001908706290386160,48,398,20851820,,
Utah,2010,0.00000671691215487946,49,15,2233169,,
Vermont,2010,0.00000000000000000000,50,0,608827,,
Virginia,2010,0.00002076706766885430,51,147,7078515,,
Washington,2010,0.00001017963492775260,53,60,5894121,,
West Virginia,2010,0.00012221126068933800,54,221,1808344,,
Wisconsin,2010,0.00002535574955604130,55,136,5363675,,
Wyoming,2010,0.00007695703772109960,56,38,493782,,
Alabama,2011,0.00008949652582581910,1,398,4447100,,
Arizona,2011,0.00001793151409027190,4,92,5130632,,
Arkansas,2011,0.00022256302835340800,5,595,2673400,,
California,2011,0.00002051863552668000,6,695,33871648,,
Colorado,2011,0.00000488228917054789,8,21,4301261,,
Connecticut,2011,0.00000029363703232797,9,1,3405565,,
Delaware,2011,0.00000000000000000000,10,0,783600,,
District of Columbia,2011,0.00000174807144018362,11,1,572059,,
Florida,2011,0.00002984537094542500,12,477,15982378,,
Georgia,2011,0.00012630622810636100,13,1034,8186453,,
Idaho,2011,0.00020016182968005800,16,259,1293953,,
Illinois,2011,0.00000040259940722874,17,5,12419293,,
Indiana,2011,0.00000098676339140710,18,6,6080485,,
Iowa,2011,0.00000102517697971927,19,3,2926324,,
Kansas,2011,0.00000185982983300960,20,5,2688418,,
Kentucky,2011,0.00000865957455757615,21,35,4041769,,
Louisiana,2011,0.00001521601369083210,22,68,4468976,,
Maine,2011,0.00005961144320088350,23,76,1274923,,
Maryland,2011,0.00000547532835921779,24,29,5296486,,
Massachusetts,2011,0.00000000000000000000,25,0,6349097,,
Michigan,2011,0.00000030185811783012,26,3,9938444,,
Minnesota,2011,0.00007480466935624690,27,368,4919479,,
Mississippi,2011,0.00001968602201037880,28,56,2844658,,
Missouri,2011,0.00002466394922372010,29,138,5595211,,
Montana,2011,0.00006428765399941250,30,58,902195,,
Nebraska,2011,0.00001519345652889120,31,26,1711263,,
Nevada,2011,0.00001000872260174740,32,20,1998257,,
New Hampshire,2011,0.00000000000000000000,33,0,1235786,,
New Jersey,2011,0.00000962641202231901,34,81,8414350,,
New Mexico,2011,0.00005277491608238600,35,96,1819046,,
New York,2011,0.00002128953787316570,36,404,18976457,,
North Carolina,2011,0.00000372702614496417,37,30,8049313,,
North Dakota,2011,0.00027250077857365300,38,175,642200,,
Ohio,2011,0.00000123313902585540,39,14,11353140,,
Oklahoma,2011,0.00037239317532270700,40,1285,3450654,,
Oregon,2011,0.00001665985171562860,41,57,3421399,,
Pennsylvania,2011,0.00000032570494356592,42,4,12281054,,
Rhode Island,2011,0.00002384770284617560,44,25,1048319,,
South Carolina,2011,0.00014755688666933200,45,592,4012012,,
South Dakota,2011,0.00008346095352152230,46,63,754844,,
Tennessee,2011,0.00006573763337137560,47,374,5689283,,
Texas,2011,0.00004814927425999270,48,1004,20851820,,
Utah,2011,0.00000895588287317261,49,20,2233169,,
Vermont,2011,0.00000000000000000000,50,0,608827,,
Virginia,2011,0.00001511616490181910,51,107,7078515,,
Washington,2011,0.00001170658016691550,53,69,5894121,,
West Virginia,2011,0.00006525307131828900,54,118,1808344,,
Wisconsin,2011,0.00000988128475345728,55,53,5363675,,
Wyoming,2011,0.00006885629690835230,56,34,493782,,
Alabama,2012,0.00008117649704301680,1,361,4447100,,
Arizona,2012,0.00003215978070537900,4,165,5130632,,
Arkansas,2012,0.00021246352958779100,5,568,2673400,,
